Name,AgeYears,AgeMonths,Gender,ClientId,ClientCode,RegionId,Region,InstitutionId,Institution,GroupId,Group,SubGroupId1,SubGroup1,SubGroupId2,SubGroup2,TestResultId,DateCompleted,DaysSince,QuestionsCompleted,Band,Score,Duration,An01,Sc01,Du01,An02,Sc02,Du02,An03,Sc03,Du03,An04,Sc04,Du04,An05,Sc05,Du05,An06,Sc06,Du06,An07,Sc07,Du07,An08,Sc08,Du08,An09,Sc09,Du09,An10,Sc10,Du10,An11,Sc11,Du11,An12,Sc12,Du12,An13,Sc13,Du13,An14,Sc14,Du14,An15,Sc15,Du15,An16,Sc16,Du16,An17,Sc17,Du17,An18,Sc18,Du18,An19,Sc19,Du19,An20,Sc20,Du20,An21,Sc21,Du21,An22,Sc22,Du22,An23,Sc23,Du23,An24,Sc24,Du24,An25,Sc25,Du25,An26,Sc26,Du26,An27,Sc27,Du27,An28,Sc28,Du28,An29,Sc29,Du29,An30,Sc30,Du30,An31,Sc31,Du31,An32,Sc32,Du32
rkr1715,19,234,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29901,Public Relations N4,0,0,676119,11/01/2016 12:54,178,32,3,22,196,Same,1,7,Not the same,1,5,Same,0,17,Same,1,4,Not the same,1,3,Same,1,3,Same,1,4,Not the same,1,8,Same,1,4,Same,1,5,Not the same,1,25,Same,0,5,Not the same,1,3,Same,1,3,Same,1,3,Not the same,1,7,Same,1,5,Same,1,10,Same,0,3,Not the same,1,3,Not the same,0,5,Not the same,0,7,Same,1,4,Same,0,4,Not the same,1,4,Same,1,9,Same,0,4,Not the same,1,8,Not the same,0,11,Not the same,0,4,Not the same,1,6,Same,0,3
rkr1716,18,223,M,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29867,Nated,29901,Public Relations N4,0,0,676114,11/01/2016 12:51,178,32,4,24,124,Same,1,4,Not the same,1,5,Same,0,10,Same,1,5,Not the same,1,5,Same,1,3,Same,1,4,Not the same,1,4,Same,1,4,Same,1,3,Not the same,1,7,Not the same,1,2,Not the same,1,3,Same,1,3,Same,1,3,Not the same,1,4,Same,1,3,Same,1,2,Same,0,5,Not the same,1,2,Same,1,4,Same,1,2,Not the same,0,3,Same,0,4,Same,0,3,Not the same,0,4,Not the same,1,2,Not the same,1,6,Same,1,4,Same,1,4,Same,0,3,Same,0,4
rkr1717,18,226,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,676048,11/01/2016 12:37,178,32,3,22,169,Same,1,9,Not the same,1,17,Same,0,7,Same,1,4,Same,0,3,Same,1,3,Not the same,0,5,Not the same,1,5,Same,1,5,Same,1,7,Not the same,1,4,Not the same,1,6,Not the same,1,6,Same,1,6,Same,1,4,Not the same,1,3,Same,1,4,Same,1,4,Not the same,1,7,Not the same,1,3,Same,1,4,Same,1,5,Not the same,0,5,Not the same,1,5,Same,0,8,Not the same,0,4,Not the same,1,3,Same,0,4,Same,1,4,Not the same,0,4,Same,0,8,Same,0,3
rkr1718,20,244,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29943,Business Management N4,0,0,676049,11/01/2016 12:37,178,32,3,22,164,Same,1,5,Not the same,1,6,Same,0,5,Same,1,4,Not the same,1,11,Same,1,3,Same,1,4,Not the same,1,6,Same,1,5,Same,1,3,Not the same,1,6,Same,0,6,Not the same,1,4,Same,1,5,Same,1,4,Not the same,1,3,Same,1,4,Same,1,4,Not the same,1,4,Not the same,1,5,Same,1,4,Same,1,4,Not the same,0,8,Not the same,1,6,Same,0,11,Not the same,0,4,Same,0,7,Same,0,3,Not the same,0,5,Same,1,6,Same,0,4,Same,0,5
rkr1719,18,216,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29874,National Certificate Vocations,29940,Engineering & Related Design L2,0,0,676035,11/01/2016 12:36,178,32,3,22,234,Same,1,18,Not the same,1,8,Not the same,1,8,Same,1,6,Not the same,1,11,Same,1,9,Same,1,8,Not the same,1,9,Same,1,6,Same,1,16,Not the same,1,4,Not the same,1,3,Not the same,1,5,Same,1,6,Same,1,7,Not the same,1,5,Same,1,3,Same,1,4,Not the same,1,8,Same,0,9,Not the same,0,8,Not the same,0,8,Not the same,0,6,Same,0,7,Same,0,11,Not the same,0,7,Not the same,1,4,Same,0,6,Same,1,9,Same,1,4,Same,0,4,Same,0,7
rkr1720,18,225,F,992,gauwec15stl,243,Westcol,3573,Krugersdorp,29866,National Certificate Vocations,29907,"Finance, Economic & Accounting L2",0,0,675962,11/01/2016 12:23,178,32,4,23,191,Same,1,5,Not the same,1,3,Not the same,1,7,Same,1,4,Not the same,1,11,Same,1,7,Not the same,0,4,Not the same,1,6,Same,1,7,Same,1,4,Not the same,1,8,Not the same,1,7,Not the same,1,14,Same,1,5,Same,1,4,Not the same,1,5,Same,1,4,Same,1,3,Not the same,1,6,Not the same,1,5,Not the same,0,4,Not the same,0,4,Not the same,0,5,Not the same,1,10,Same,0,8,Not the same,0,6,Not the same,1,6,Not the same,1,5,Not the same,0,3,Not the same,0,6,Same,0,7,Not the same,1,8
rkr1721,20,246,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29959,Marketing Management N4,0,0,675917,11/01/2016 12:17,178,32,3,22,212,Same,1,12,Not the same,1,5,Not the same,1,9,Same,1,10,Same,0,6,Same,1,5,Not the same,0,8,Not the same,1,5,Same,1,4,Same,1,5,Not the same,1,8,Not the same,1,4,Not the same,1,5,Same,1,4,Same,1,4,Not the same,1,6,Same,1,8,Same,1,4,Same,0,12,Same,0,4,Same,1,4,Same,1,4,Same,1,7,Same,0,5,Same,0,4,Same,1,4,Same,0,6,Same,0,15,Same,1,4,Same,1,13,Same,0,3,Same,0,15
rkr1722,25,306,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,675930,11/01/2016 12:17,178,32,3,22,125,Same,1,6,Not the same,1,11,Not the same,1,3,Same,1,2,Not the same,1,8,Same,1,4,Same,1,2,Same,0,2,Same,1,2,Same,1,4,Not the same,1,2,Same,0,3,Not the same,1,3,Same,1,2,Not the same,0,2,Same,0,2,Same,1,3,Same,1,2,Same,0,5,Same,0,4,Same,1,3,Same,1,6,Same,1,6,Not the same,1,6,Same,0,6,Same,1,5,Same,0,4,Same,0,3,Same,1,4,Same,1,3,Not the same,1,4,Same,0,3
rkr1723,31,378,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,675918,11/01/2016 12:16,178,32,2,18,113,Same,1,9,Not the same,1,7,Not the same,1,4,Same,1,5,Same,0,4,Not the same,0,4,Not the same,0,4,Not the same,1,4,Same,1,4,Same,1,4,Same,0,4,Same,0,2,Not the same,1,3,Same,1,4,Not the same,0,3,Same,0,3,Same,1,4,Same,1,2,Not the same,1,3,Same,0,2,Not the same,0,3,Same,1,3,Same,1,3,Same,0,2,Same,0,4,Same,1,2,Same,0,3,Same,0,4,Same,1,2,Same,1,2,Same,0,2,Not the same,1,4
rkr1724,22,268,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,675753,11/01/2016 11:57,178,32,2,20,154,Same,1,13,Not the same,1,6,Same,0,9,Same,1,4,Not the same,1,4,Same,1,5,Same,1,6,Not the same,1,12,Same,1,4,Same,1,3,Same,0,4,Not the same,1,6,Not the same,1,4,Same,1,3,Same,1,3,Not the same,1,4,Same,1,3,Same,1,3,Not the same,1,4,Not the same,1,5,Same,1,3,Not the same,0,4,Not the same,0,4,Same,0,4,Same,0,3,Not the same,0,5,Not the same,1,8,Same,0,3,Not the same,0,4,Not the same,0,3,Same,0,5,Same,0,3
rkr1725,21,257,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29965,Public Relations N4,0,0,675719,11/01/2016 11:55,178,32,4,24,208,Same,1,9,Not the same,1,4,Not the same,1,16,Same,1,4,Not the same,1,9,Same,1,4,Same,1,7,Not the same,1,5,Same,1,7,Same,1,12,Not the same,1,3,Not the same,1,4,Not the same,1,4,Not the same,0,7,Not the same,0,7,Not the same,1,3,Same,1,9,Same,1,3,Not the same,1,5,Not the same,1,3,Not the same,0,3,Same,1,6,Not the same,0,5,Not the same,1,8,Not the same,1,13,Same,1,12,Same,0,7,Same,0,6,Same,1,5,Same,1,6,Same,0,4,Same,0,8
rkr1726,20,240,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29931,Electrical & Mechanical Studies N1,0,0,675643,11/01/2016 11:46,178,32,4,23,117,Same,1,4,Not the same,1,3,Not the same,1,5,Same,1,4,Not the same,1,5,Same,1,4,Not the same,0,3,Not the same,1,4,Same,1,3,Same,1,4,Not the same,1,5,Not the same,1,3,Not the same,1,2,Same,1,3,Not the same,0,3,Not the same,1,5,Same,1,4,Same,1,6,Not the same,1,3,Not the same,1,3,Same,1,3,Same,1,6,Not the same,0,3,Not the same,1,5,Same,0,3,Not the same,0,4,Not the same,1,2,Same,0,3,Not the same,0,3,Not the same,0,3,Same,0,3,Not the same,1,3
rkr1727,23,277,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29931,Electrical & Mechanical Studies N1,0,0,675647,11/01/2016 11:46,178,32,4,25,101,Same,1,5,Not the same,1,3,Not the same,1,4,Same,1,5,Not the same,1,4,Same,1,3,Not the same,0,4,Not the same,1,6,Same,1,4,Same,1,3,Not the same,1,3,Not the same,1,2,Not the same,1,2,Same,1,4,Same,1,2,Not the same,1,3,Same,1,2,Same,1,2,Not the same,1,3,Not the same,1,3,Same,1,3,Same,1,4,Not the same,0,3,Not the same,1,2,Same,0,3,Not the same,0,2,Not the same,1,2,Not the same,1,3,Not the same,0,3,Not the same,0,2,Same,0,4,Not the same,1,3
rkr1751,20,244,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29943,Business Management N4,0,0,675547,11/01/2016 11:39,179,32,4,24,193,Same,1,8,Not the same,1,5,Not the same,1,6,Same,1,3,Same,0,2,Same,1,5,Same,1,7,Not the same,1,5,Same,1,5,Same,1,3,Not the same,1,7,Not the same,1,3,Not the same,1,7,Same,1,4,Same,1,4,Not the same,1,7,Same,1,8,Same,1,3,Not the same,1,7,Not the same,1,4,Same,1,8,Not the same,0,5,Same,1,11,Same,0,6,Same,0,11,Same,1,7,Same,0,3,Same,0,6,Same,1,9,Not the same,0,3,Same,0,6,Not the same,1,15
rkr1752,20,247,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,675484,11/01/2016 11:35,179,32,4,25,233,Same,1,7,Not the same,1,10,Same,0,8,Same,1,20,Not the same,1,12,Same,1,6,Same,1,9,Not the same,1,5,Same,1,5,Same,1,5,Not the same,1,5,Not the same,1,6,Not the same,1,5,Not the same,0,4,Same,1,5,Not the same,1,8,Same,1,17,Same,1,5,Not the same,1,7,Not the same,1,5,Same,1,8,Same,1,6,Same,1,5,Same,0,4,Not the same,1,7,Not the same,0,8,Not the same,1,9,Same,0,7,Same,1,9,Same,1,5,Same,0,6,Same,0,5
rkr1753,19,233,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29931,Electrical & Mechanical Studies N1,0,0,675485,11/01/2016 11:35,179,32,3,22,226,Same,1,9,Not the same,1,12,Not the same,1,18,Same,1,7,Not the same,1,5,Same,1,9,Same,1,9,Not the same,1,8,Same,1,7,Not the same,0,8,Not the same,1,7,Not the same,1,6,Not the same,1,4,Same,1,5,Not the same,0,7,Not the same,1,6,Same,1,5,Same,1,5,Not the same,1,5,Not the same,1,9,Not the same,0,6,Not the same,0,4,Not the same,0,6,Not the same,1,5,Same,0,7,Not the same,0,7,Not the same,1,10,Not the same,1,8,Not the same,0,5,Not the same,0,4,Same,0,7,Not the same,1,6
rkr1754,30,369,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,675427,11/01/2016 11:30,179,32,4,23,235,Same,1,13,Not the same,1,10,Not the same,1,13,Same,1,7,Not the same,1,11,Same,1,7,Not the same,0,13,Not the same,1,15,Same,1,4,Same,1,4,Not the same,1,4,Not the same,1,4,Not the same,1,7,Same,1,8,Same,1,6,Not the same,1,10,Same,1,7,Same,1,3,Not the same,1,7,Same,0,7,Same,1,5,Same,1,7,Same,1,5,Same,0,7,Same,0,5,Same,1,7,Same,0,5,Same,0,4,Same,1,4,Not the same,0,14,Same,0,5,Same,0,7
rkr1755,24,298,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29931,Electrical & Mechanical Studies N1,0,0,675366,11/01/2016 11:26,179,32,3,21,233,Not the same,0,27,Not the same,1,10,Not the same,1,8,Not the same,0,7,Not the same,1,6,Same,1,7,Not the same,0,8,Not the same,1,6,Same,1,9,Not the same,0,12,Not the same,1,5,Not the same,1,6,Not the same,1,4,Same,1,7,Same,1,8,Not the same,1,3,Same,1,8,Not the same,0,8,Not the same,1,10,Not the same,1,6,Not the same,0,6,Same,1,6,Not the same,0,9,Not the same,1,4,Same,0,5,Same,1,5,Not the same,1,4,Not the same,1,5,Not the same,0,5,Not the same,0,3,Same,0,10,Not the same,1,6
rkr1756,17,207,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29931,Electrical & Mechanical Studies N1,0,0,675362,11/01/2016 11:25,179,32,4,27,202,Same,1,8,Not the same,1,5,Not the same,1,6,Same,1,4,Not the same,1,5,Same,1,5,Same,1,7,Not the same,1,9,Same,1,4,Same,1,7,Not the same,1,8,Not the same,1,5,Not the same,1,4,Same,1,6,Same,1,6,Not the same,1,7,Same,1,4,Same,1,6,Not the same,1,8,Not the same,1,4,Same,1,4,Same,1,4,Not the same,0,7,Not the same,1,8,Same,0,10,Not the same,0,5,Not the same,1,10,Not the same,1,10,Same,1,11,Not the same,0,5,Same,0,7,Not the same,1,3
rkr1757,21,260,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29931,Electrical & Mechanical Studies N1,0,0,675331,11/01/2016 11:23,179,32,2,20,242,Same,1,17,Not the same,1,7,Same,0,5,Same,1,7,Not the same,1,7,Same,1,4,Not the same,0,5,Not the same,1,5,Same,1,12,Same,1,12,Not the same,1,14,Not the same,1,4,Not the same,1,4,Not the same,0,5,Not the same,0,10,Not the same,1,6,Not the same,0,11,Not the same,0,4,Not the same,1,4,Not the same,1,4,Same,1,8,Same,1,4,Not the same,0,8,Not the same,1,5,Not the same,1,10,Not the same,0,17,Not the same,1,4,Not the same,1,4,Not the same,0,6,Not the same,0,5,Same,0,9,Same,0,15
rkr1758,21,256,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29959,Marketing Management N4,0,0,675329,11/01/2016 11:23,179,32,1,17,228,Not the same,0,15,Same,0,7,Same,0,5,Same,1,7,Not the same,1,6,Same,1,8,Not the same,0,6,Not the same,1,7,Same,1,6,Not the same,0,6,Not the same,1,7,Not the same,1,11,Not the same,1,7,Not the same,0,8,Same,1,8,Not the same,1,6,Not the same,0,7,Not the same,0,9,Not the same,1,7,Same,0,19,Same,1,5,Same,1,4,Same,1,5,Same,0,8,Same,0,5,Not the same,0,4,Same,0,7,Not the same,1,11,Same,1,4,Not the same,0,3,Not the same,1,4,Same,0,6
rkr1759,19,236,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29964,Management Assistant N4,0,0,675292,11/01/2016 11:20,179,32,3,22,202,Same,1,9,Not the same,1,8,Same,0,6,Same,1,5,Same,0,9,Same,1,5,Not the same,0,6,Not the same,1,9,Same,1,9,Same,1,7,Not the same,1,6,Not the same,1,6,Same,0,5,Same,1,5,Not the same,0,5,Not the same,1,6,Same,1,5,Same,1,4,Not the same,1,10,Not the same,1,7,Same,1,7,Same,1,5,Not the same,0,7,Not the same,1,5,Same,0,7,Same,1,6,Same,0,6,Not the same,1,6,Same,1,8,Same,1,4,Same,0,5,Same,0,4
rkr1760,22,273,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,675282,11/01/2016 11:19,179,32,3,21,235,Same,1,7,Not the same,1,12,Same,0,5,Same,1,3,Not the same,1,8,Same,1,6,Not the same,0,14,Not the same,1,11,Same,1,5,Same,1,4,Not the same,1,5,Not the same,1,6,Not the same,1,4,Not the same,0,14,Same,1,4,Not the same,1,4,Same,1,9,Same,1,4,Not the same,1,4,Not the same,1,3,Same,1,5,Same,1,4,Not the same,0,6,Not the same,1,29,Same,0,6,Same,1,6,Same,0,6,Same,0,7,Not the same,0,10,Not the same,0,6,Same,0,6,Same,0,12
rkr1761,20,250,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,675231,11/01/2016 11:15,179,32,2,18,233,Same,1,8,Not the same,1,7,Not the same,1,7,Same,1,6,Same,0,7,Same,1,9,Not the same,0,6,Same,0,11,Same,1,5,Same,1,5,Same,0,9,Same,0,9,Not the same,1,7,Same,1,6,Same,1,4,Same,0,5,Same,1,4,Same,1,8,Not the same,1,8,Not the same,1,6,Same,1,6,Same,1,5,Not the same,0,6,Same,0,8,Same,0,7,Not the same,0,6,Not the same,1,18,Same,0,6,Same,1,5,Not the same,0,5,Same,0,12,Same,0,12
rkr1762,23,277,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,675205,11/01/2016 11:12,179,32,2,20,208,Not the same,0,7,Not the same,1,10,Not the same,1,7,Same,1,7,Same,0,4,Same,1,4,Not the same,0,5,Not the same,1,5,Same,1,14,Same,1,8,Not the same,1,4,Not the same,1,4,Not the same,1,4,Not the same,0,6,Not the same,0,6,Not the same,1,4,Not the same,0,7,Not the same,0,5,Not the same,1,6,Not the same,1,6,Not the same,0,10,Not the same,0,6,Same,1,7,Not the same,1,9,Not the same,1,6,Same,1,12,Not the same,1,7,Not the same,1,4,Not the same,0,6,Not the same,0,3,Same,0,7,Not the same,1,8
rkr1763,23,287,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,675203,11/01/2016 11:12,179,32,2,18,199,Not the same,0,4,Not the same,1,4,Not the same,1,5,Same,1,5,Not the same,1,9,Same,1,8,Not the same,0,6,Not the same,1,5,Same,1,5,Not the same,0,4,Not the same,1,6,Not the same,1,3,Not the same,1,3,Not the same,0,6,Not the same,0,8,Not the same,1,5,Not the same,0,18,Not the same,0,6,Not the same,1,4,Not the same,1,6,Not the same,0,5,Not the same,0,4,Not the same,0,4,Not the same,1,7,Not the same,1,9,Not the same,0,7,Not the same,1,7,Not the same,1,7,Not the same,0,8,Not the same,0,8,Not the same,1,5,Same,0,8
rkr1764,20,243,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29932,Electrical & Mechanical Studies N2,0,0,675168,11/01/2016 11:08,179,32,3,22,181,Same,1,19,Not the same,1,7,Not the same,1,7,Same,1,4,Same,0,5,Same,1,5,Same,1,8,Same,0,13,Same,1,4,Same,1,5,Not the same,1,7,Not the same,1,5,Not the same,1,4,Same,1,4,Same,1,5,Same,0,5,Same,1,5,Same,1,6,Not the same,1,4,Same,0,5,Same,1,8,Same,1,3,Not the same,0,3,Same,0,3,Same,0,4,Same,1,4,Not the same,1,8,Same,0,5,Same,1,4,Same,1,4,Same,0,4,Same,0,4
rkr1765,22,273,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29931,Electrical & Mechanical Studies N1,0,0,675171,11/01/2016 11:07,179,32,2,20,114,Same,1,8,Not the same,1,8,Not the same,1,5,Same,1,3,Same,0,6,Same,1,5,Not the same,0,6,Same,0,4,Same,1,3,Same,1,3,Same,0,3,Not the same,1,3,Not the same,1,3,Same,1,4,Same,1,3,Same,0,2,Same,1,2,Same,1,2,Same,0,3,Same,0,2,Same,1,2,Same,1,3,Same,1,7,Same,0,3,Not the same,1,4,Same,1,3,Same,0,3,Same,0,3,Same,1,2,Same,1,2,Same,0,2,Same,0,2
rkr1766,0,5,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,675094,11/01/2016 10:58,179,32,1,16,70,Same,1,6,Same,0,3,Same,0,2,Same,1,2,Not the same,1,4,Same,1,4,Not the same,0,3,Same,0,11,Same,1,2,Same,1,2,Same,0,2,Same,0,2,Same,0,2,Same,1,2,Same,1,2,Same,0,2,Same,1,2,Same,1,2,Same,0,1,Same,0,1,Same,1,1,Same,1,1,Same,1,1,Same,0,1,Same,0,1,Same,1,1,Same,0,1,Same,0,1,Same,1,1,Same,1,1,Same,0,2,Same,0,1
rkr1767,19,230,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29959,Marketing Management N4,0,0,675057,11/01/2016 10:57,179,32,4,24,239,Same,1,9,Not the same,1,8,Not the same,1,5,Same,1,5,Not the same,1,9,Same,1,4,Same,1,7,Not the same,1,10,Same,1,7,Same,1,5,Not the same,1,4,Same,0,7,Not the same,1,6,Same,1,6,Same,1,6,Not the same,1,7,Same,1,6,Same,1,5,Not the same,1,5,Not the same,1,7,Not the same,0,6,Same,1,9,Same,1,13,Same,0,7,Not the same,1,7,Same,1,8,Same,0,15,Same,0,9,Same,1,6,Not the same,0,20,Same,0,6,Same,0,5
rkr1768,22,264,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29931,Electrical & Mechanical Studies N1,0,0,675054,11/01/2016 10:57,179,32,4,24,231,Same,1,4,Not the same,1,8,Not the same,1,6,Same,1,5,Not the same,1,9,Same,1,8,Same,1,9,Same,0,9,Same,1,7,Same,1,8,Not the same,1,6,Not the same,1,6,Not the same,1,4,Same,1,7,Same,1,4,Not the same,1,8,Same,1,8,Not the same,0,6,Not the same,1,6,Not the same,1,8,Same,1,5,Not the same,0,20,Same,1,9,Same,0,8,Same,0,4,Same,1,5,Same,0,11,Not the same,1,9,Same,1,6,Not the same,0,5,Same,0,6,Not the same,1,7
rkr1769,21,254,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,675047,11/01/2016 10:56,179,32,2,18,224,Same,1,8,Not the same,1,30,Not the same,1,8,Same,1,4,Same,0,11,Same,1,4,Not the same,0,7,Same,0,3,Same,1,2,Same,1,9,Not the same,1,4,Same,0,5,Same,0,8,Same,1,13,Not the same,0,11,Not the same,1,6,Same,1,5,Same,1,4,Same,0,4,Same,0,7,Same,1,4,Same,1,13,Same,1,3,Not the same,1,11,Same,0,4,Same,1,4,Not the same,1,4,Same,0,9,Not the same,0,3,Not the same,0,10,Same,0,3,Same,0,3
rkr1770,21,255,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29874,National Certificate Vocations,47561,OFFICE ADMIN,0,0,675041,11/01/2016 10:56,179,32,4,23,207,Same,1,12,Not the same,1,9,Not the same,1,8,Same,1,4,Not the same,1,7,Same,1,4,Same,1,6,Not the same,1,5,Not the same,0,5,Same,1,5,Not the same,1,4,Not the same,1,6,Not the same,1,5,Same,1,6,Same,1,3,Not the same,1,6,Same,1,3,Same,1,7,Not the same,1,9,Not the same,1,5,Same,1,5,Not the same,0,5,Not the same,0,5,Not the same,1,4,Same,0,4,Not the same,0,11,Not the same,1,7,Same,0,8,Not the same,0,6,Not the same,0,9,Not the same,1,15,Same,0,9
rkr1771,0,5,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29964,Management Assistant N4,0,0,675042,11/01/2016 10:54,179,32,4,23,133,Same,1,8,Not the same,1,6,Same,0,4,Same,1,8,Not the same,1,5,Same,1,3,Same,1,5,Same,0,5,Same,1,2,Same,1,3,Not the same,1,3,Not the same,1,4,Not the same,1,2,Same,1,3,Same,1,3,Same,0,4,Same,1,3,Same,1,2,Not the same,1,6,Same,0,4,Same,1,3,Same,1,3,Not the same,0,4,Not the same,1,3,Same,0,9,Same,1,3,Not the same,1,4,Same,0,4,Same,1,4,Same,1,5,Same,0,4,Same,0,4
rkr1772,21,260,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29874,National Certificate Vocations,29941,Engineering & Related Design L3,0,0,674970,11/01/2016 10:48,179,32,3,21,228,Same,1,17,Not the same,1,8,Not the same,1,6,Same,1,6,Not the same,1,5,Same,1,6,Same,1,8,Same,0,17,Same,1,4,Same,1,5,Not the same,1,7,Not the same,1,5,Not the same,1,4,Not the same,0,4,Same,1,6,Not the same,1,9,Same,1,4,Same,1,4,Same,0,9,Not the same,1,9,Same,1,5,Not the same,0,9,Same,1,8,Same,0,7,Same,0,7,Same,1,6,Same,0,9,Same,0,7,Same,1,5,Not the same,0,7,Same,0,8,Same,0,7
rkr1773,31,374,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,674905,11/01/2016 10:40,179,32,3,22,197,Same,1,33,Not the same,1,5,Not the same,1,4,Same,1,5,Not the same,1,4,Same,1,4,Not the same,0,4,Not the same,1,8,Not the same,0,7,Not the same,0,10,Not the same,1,3,Not the same,1,3,Not the same,1,2,Same,1,9,Not the same,0,11,Not the same,1,3,Same,1,12,Same,1,8,Not the same,1,4,Not the same,1,4,Not the same,0,6,Not the same,0,9,Not the same,0,3,Not the same,1,7,Not the same,1,5,Not the same,0,4,Not the same,1,3,Not the same,1,2,Not the same,0,5,Not the same,0,4,Not the same,1,3,Not the same,1,3
rkr1774,22,266,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29931,Electrical & Mechanical Studies N1,0,0,674901,11/01/2016 10:40,179,32,4,25,231,Same,1,7,Not the same,1,6,Not the same,1,18,Same,1,5,Not the same,1,5,Same,1,6,Same,1,15,Not the same,1,9,Same,1,8,Not the same,0,14,Not the same,1,8,Not the same,1,4,Not the same,1,4,Same,1,5,Same,1,5,Not the same,1,5,Same,1,5,Same,1,5,Not the same,1,5,Not the same,1,8,Same,1,6,Not the same,0,10,Not the same,0,4,Not the same,1,6,Same,0,8,Same,1,7,Not the same,1,10,Not the same,1,6,Not the same,0,6,Not the same,0,5,Same,0,11,Not the same,1,5
rkr1775,25,309,F,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29947,Educare N4,0,0,674869,11/01/2016 10:34,179,32,4,23,144,Same,1,9,Not the same,1,5,Not the same,1,5,Same,1,3,Not the same,1,11,Same,1,3,Not the same,0,3,Same,0,2,Same,1,5,Same,1,6,Not the same,1,4,Not the same,1,3,Not the same,1,3,Same,1,4,Same,1,4,Not the same,1,3,Same,1,3,Same,1,3,Not the same,1,3,Not the same,1,4,Same,1,4,Not the same,0,8,Not the same,0,3,Same,0,4,Not the same,1,6,Not the same,0,7,Same,0,5,Not the same,1,5,Not the same,0,4,Not the same,0,5,Not the same,1,3,Not the same,1,4
rkr1776,19,233,M,992,gauwec15stl,243,Westcol,3575,Randfontein,29873,Nated,29931,Electrical & Mechanical Studies N1,0,0,674778,11/01/2016 10:22,179,32,4,26,235,Same,1,6,Not the same,1,7,Not the same,1,8,Same,1,5,Not the same,1,7,Same,1,7,Same,1,7,Not the same,1,9,Same,1,4,Same,1,4,Not the same,1,4,Not the same,1,3,Not the same,1,6,Same,1,5,Same,1,4,Not the same,1,8,Same,1,6,Same,1,17,Not the same,1,28,Same,0,7,Same,1,6,Same,1,5,Same,1,12,Same,0,7,Same,0,5,Same,1,7,Not the same,1,11,Same,0,10,Same,1,3,Same,1,8,Same,0,5,Same,0,4
